fpr,tpr
0.0,0.36725453980811035
0.0,0.36785930272470213
0.0,0.3685621353034439
0.0,0.36915055327634394
0.0,0.36995145551723574
0.0,0.37057256337751915
0.0,0.3710792566319609
0.0,0.3718965038165444
0.0,0.3726647161700528
0.0,0.37390693189061963
0.0,0.3747895588499698
0.0,0.3758192903025449
0.0,0.3771922655726451
0.0,0.3780912374756869
0.0,0.37984014645069547
0.0,0.38137657115771234
0.0,0.38255340710351254
0.0,0.38364851833085434
0.0,0.3844984554028211
0.0,0.38502149360095456
0.0,0.3861656396593714
0.0,0.3868357823507298
0.0,0.3878164789722299
0.0,0.38871545087527176
0.0,0.3920171295009889
0.0,0.39378238341968913
0.0,0.3946486654353476
0.0,0.395465912619931
0.0,0.3963321946355895
0.0,0.39710040698909793
0.0,0.3980484137232147
0.0,0.39835896765335643
0.0,0.3989964204573315
0.0,0.3994540788806983
0.0,0.4037854889589905
0.0,0.40434121704450726
0.0,0.40747944623330773
0.0,0.40785537993821613
0.0,0.40906490577139965
0.0,0.4102580866608915
0.0,0.41097726418332486
0.0,0.41140223271930826
0.0,0.41220313496020006
0.0,0.4129550023700168
0.0,0.41450777202072536
0.0,0.4150308102188588
0.0,0.4154394338111505
0.0,0.4161913012209673
0.0,0.4168777888560174
0.0,0.4171883427861591
0.0,0.41825076412611756
0.0,0.41906801131070104
0.0,0.4214543730896847
0.0,0.4219283764567431
0.0,0.42259851914810154
0.0,0.42333404161422666
0.0,0.42379170003759337
0.0,0.42505026070185187
0.0,0.42549157418152694
0.0,0.4260146123796604
0.0,0.4269953090011605
0.0,0.4276817966362106
0.0,0.428450008989719
0.0,0.42885863258201073
0.0,0.430770990993936
0.0,0.43129402919206944
0.0,0.43273238423693633
0.0,0.43374577074581977
0.0,0.4345303280430199
0.0,0.43549467972082834
0.0,0.4392213268825289
0.0,0.44098658080122916
0.0,0.4428499043820794
0.0,0.44347101224236285
0.0,0.44394501560942123
0.0,0.44436998414540463
0.0,0.4452199212173714
0.0,0.4467073110933133
0.0,0.4477370425458884
0.0,0.44911001781598864
0.0,0.4522319020610974
0.0,0.4532289436262892
0.0,0.45389908631764764
0.0,0.4544057795720894
0.0,0.4560402739412563
0.0,0.4567104166326147
0.0,0.4573478694365898
0.0,0.45906408852421504
0.0,0.45966885144080677
0.0,0.46009381997679016
0.0,0.4606495480623069
0.0,0.46131969075366536
0.0,0.4618427289517988
0.0,0.46254556153054055
0.0,0.4630849446723656
0.0,0.4643271603929324
0.0,0.46504633791536587
0.0,0.46574917049410763
0.0,0.4668279367777578
0.0,0.4676288390186496
0.0,0.4682662918226247
0.0,0.46860953564014973
0.0,0.4693450581062748
0.0,0.4701949951782416
0.0,0.47057092888315
0.0,0.47102858730651676
0.0,0.47132279629296675
0.0,0.4719765940406335
0.0,0.4722544580833919
0.0,0.472646736731992
0.0,0.47318611987381703
0.0,0.47349667380395877
0.0,0.47397067717101715
0.0,0.47441199065069223
0.0,0.4749186839051339
0.0,0.47524558277896733
0.0,0.4759974501887841
0.0,0.4765531782743008
0.0,0.4770435265850509
0.0,0.47750118500841765
0.0,0.4778117389385594
0.0,0.4782203625308511
0.0,0.4790376097154345
0.0,0.4794789231951096
0.0,0.479707752406793
0.0,0.479903891731093
0.0,0.4808845883525931
0.0,0.4811624523953515
0.0,0.48145666138180154
0.0,0.48186528497409326
0.0,0.48224121867900166
0.0,0.48248639283437667
0.0,0.4828132917082101
0.0,0.48318922541311843
0.0,0.4836141939491018
0.0,0.48408819731616026
0.0,0.4844641310210686
0.0,0.48457854562691033
0.0,0.4850852388813521
0.0,0.48577172651640216
0.0,0.4859515208970105
0.0,0.4862620748271522
0.0,0.4865399388699106
0.0,0.48688318268743563
0.0,0.4873244961671107
0.0,0.48768408492832743
0.0,0.4879946388584691
0.0,0.48846864222552755
0.0,0.48873016132459424
0.0,0.4890080253673526
0.0,0.4892041646916526
0.0,0.4895964433402527
0.0,0.48992334221408607
0.0,0.49015217142576945
0.0,0.49039734558114445
0.0,0.49074058939866955
0.0,0.49093672872296956
0.0,0.4912799725404946
0.0,0.4914761118647946
0.0,0.49178666579493635
0.0,0.49201549500661973
0.0,0.49226066916199473
0.0,0.49240777365521976
0.0,0.4926039129795198
0.0,0.49278370736012816
0.0,0.49299619162811986
0.0,0.49347019499517825
0.0,0.49373171409424493
0.0,0.49414033768653665
0.0,0.49453261633513673
0.0,0.49472875565943675
0.0,0.4950556545332701
0.0,0.4952354489138785
0.0,0.4961180758732286
0.0,0.496543044409212
0.0,0.496641114071362
0.0,0.4970987724947288
0.0,0.4973439466501038
0.0,0.49773622529870387
0.0,0.4979323646230039
0.0,0.49803043428515387
0.0,0.49816119383468727
0.0,0.49840636799006227
0.0,0.498569817426979
0.0,0.498814991582354
0.0,0.498962096075579
0.0,0.4991418904561874
0.0,0.49930533989310405
0.0,0.49948513427371244
0.0,0.49963223876693746
0.0,0.4998283780912375
0.0,0.5001225870776875
0.0,0.5004821758389042
0.0,0.5006129353884375
0.0,0.5007600398816626
0.0,0.5009234893185793
0.0,0.5010542488681127
0.0,0.501135973586571
0.0,0.501283078079796
0.0,0.5019532207711545
0.0,0.5021983949265295
0.0,0.5023945342508295
0.0,0.5028031578431212
0.0,0.5030973668295713
0.0,0.5033915758160213
0.0,0.5034896454781713
0.0,0.5036857848024714
0.0,0.5040290286199964
0.0,0.5042742027753715
0.0,0.5044703420996715
0.0,0.5046501364802798
0.0,0.5049606904104216
0.0,0.5050751050162632
0.0,0.5053039342279466
0.0,0.50543469377748
0.0,0.5056144881580883
0.0,0.5058433173697716
0.0,0.5059577319756133
0.0,0.5060067668066883
0.0,0.5063663555679051
0.0,0.5064644252300551
0.0,0.5066605645543552
0.0,0.5068240139912717
0.0,0.5069711184844968
0.0,0.5071999476961802
0.0,0.5072326375835635
0.0,0.5073960870204802
0.0,0.5076576061195469
0.0,0.5077556757816969
0.0,0.507951815105997
0.0,0.5084748533041303
0.0,0.5086056128536637
0.0,0.5087200274595054
0.0,0.5089161667838055
0.0,0.5092757555450221
0.0,0.5097170690246972
0.0,0.5097987937431555
0.0,0.5099622431800722
0.0,0.5101747274480639
0.0,0.5103381768849806
0.0,0.5105343162092807
0.0,0.5108285251957307
0.0,0.5110083195763391
0.0,0.5112208038443308
0.0,0.5113352184501725
0.0,0.5114169431686307
0.0,0.5115803926055474
0.0,0.5117765319298475
0.0,0.5119072914793809
0.0,0.5120707409162976
0.0,0.5122995701279809
0.0,0.5124139847338226
0.0,0.5126101240581227
0.0,0.5127735734950393
0.0,0.5128716431571894
0.0,0.512986057763031
0.0,0.5132475768620978
0.0,0.5134927510174727
0.0,0.5137706150602311
0.0,0.5138523397786895
0.0,0.5140484791029895
0.0,0.5141138588777562
0.0,0.5142609633709812
0.0,0.5143426880894395
0.0,0.5144407577515896
0.0,0.5146368970758896
0.0,0.5149311060623396
0.0,0.515012830780798
0.0,0.5151272453866397
0.0,0.5151599352740229
0.0,0.515208970105098
0.0,0.515307039767248
0.0,0.5155031790915481
0.0,0.5156175936973897
0.0,0.5157810431343064
0.0,0.5161079420081398
0.0,0.5162387015576732
0.0,0.5162713914450565
0.0,0.5163694611072065
0.0,0.5165165656004315
0.0,0.5166146352625816
0.0,0.5167453948121149
0.0,0.5169415341364149
0.0,0.51738284761609
0.0,0.51748091727824
0.0,0.5176443667151567
0.0,0.5177097464899233
0.0,0.5178078161520734
0.0,0.5179712655889901
0.0,0.5180693352511401
0.0,0.5183635442375901
0.0,0.5184452689560485
0.0,0.5184943037871235
0.0,0.5185106487308151
0.0,0.5187067880551152
0.0,0.5188212026609569
0.0,0.5190990667037152
0.0,0.5191154116474068
0.0,0.5192134813095569
0.0,0.5194096206338569
0.0,0.5194913453523152
0.0,0.519801899282457
0.0,0.5198345891698403
0.0,0.5198836240009154
0.0,0.520047073437832
0.0,0.5202268678184404
0.0,0.520243212762132
0.0,0.5203576273679738
0.0,0.5205210768048905
0.0,0.5206028015233487
0.0,0.5206681812981154
0.0,0.5207662509602654
0.0,0.5207825959039571
0.0,0.5209787352282571
0.0,0.5210768048904072
0.0,0.5212402543273238
0.0,0.5212892891583989
0.0,0.5213056341020905
0.0,0.5213873588205489
0.0,0.5214200487079322
0.0,0.5214854284826989
0.0,0.5215671532011572
0.0,0.5216161880322322
0.0,0.5217142576943823
0.0,0.5218777071312989
0.0,0.5219430869060656
0.0,0.522073846455599
0.0,0.5222372958925157
0.0,0.522319020610974
0.0,0.5224988149915823
0.0,0.5225641947663491
0.0,0.5226786093721907
0.0,0.5227766790343408
0.0,0.5228747486964908
0.0,0.5230381981334075
0.0,0.5231035779081741
0.0,0.5233487520635491
0.0,0.5234141318383159
0.0,0.5235775812752325
0.0,0.5236756509373826
0.0,0.5237410307121492
0.0,0.5238554453179909
0.0,0.5238881352053743
0.0,0.5239862048675242
0.0,0.5240842745296742
0.0,0.5241169644170576
0.0,0.525228420588091
0.0,0.525277455419166
0.0,0.5254245599123911
0.0,0.5254899396871577
0.0,0.5255716644056161
0.0,0.5259639430542162
0.0,0.5260293228289828
0.0,0.5261437374348246
0.0,0.5261927722658996
0.0,0.5262091172095912
0.0,0.5263725666465079
0.0,0.5359343587061343
0.0,0.5359670485935176
0.0,0.5362285676925843
0.0,0.5362939474673509
0.0,0.536441051960576
0.0,0.5365227766790344
0.0,0.5370131249897844
0.0,0.5370785047645511
0.0,0.5372092643140844
0.0,0.5372909890325428
0.0,0.5374217485820761
0.0,0.5376996126248345
0.0,0.5381409261045096
0.0,0.538663964302643
0.0,0.5386966541900263
0.0,0.538811068795868
0.0,0.5388764485706347
0.0,0.538909138458018
0.0,0.5394975564309181
0.0,0.5395792811493765
0.0,0.5401186642912015
0.0,0.5402494238407348
0.0,0.5402657687844266
0.0,0.5403801833902682
0.0,0.5404619081087265
0.0,0.5415406743923767
0.0,0.5416714339419101
0.0,0.5420146777594351
0.0,0.5420310227031268
0.0,0.5422925418021934
0.0,0.5427665451692519
0.0,0.5428646148314019
0.0,0.5430117193246269
0.0,0.5430280642683186
0.0,0.5430934440430852
0.0,0.5432242035926186
0.0,0.5432732384236937
0.0,0.543551102466452
0.0,0.543649172128602
0.0,0.543845311452902
0.0,0.5439597260587438
0.0,0.5444010395384188
0.0,0.5444337294258021
0.0,0.5445317990879521
0.0,0.5455124957094523
0.0,0.5456105653716022
0.0,0.545626910315294
0.0,0.5458393945832857
0.0,0.5460355339075856
0.0,0.5460518788512774
0.0,0.5462153282881941
0.0,0.5464441574998774
0.0,0.5465422271620274
0.0,0.5465912619931025
0.0,0.5466729867115607
0.0,0.5467710563737108
0.0,0.5469018159232442
0.0,0.5474085091776859
0.0,0.5478988574884359
0.0,0.5481276867001194
0.0,0.5483238260244193
0.0,0.548536310292411
0.0,0.5493372125333028
0.0,0.5559242248410454
0.0,0.5560059495595038
0.0,0.5561040192216538
0.0,0.5562511237148788
0.0,0.5563328484333372
0.0,0.5564472630391788
0.0,0.5565453327013289
0.0,0.5566270574197872
0.0,0.5566597473071705
0.0,0.5567414720256288
0.0,0.5568395416877789
0.0,0.5569212664062372
0.0,0.5570356810120789
0.0,0.5573135450548373
0.0,0.557526029322829
0.0,0.557624098984979
0.0,0.5583105866200291
0.0,0.5583923113384874
0.0,0.5591278338046125
0.0,0.5596018371716709
0.0,0.5596835618901292
0.0,0.5599777708765793
0.0,0.560043150651346
0.0,0.5603046697504127
0.0,0.5604517742436377
0.0,0.5605498439057878
0.0,0.5606642585116294
0.0,0.5608930877233128
0.0,0.5609748124417712
0.0,0.5611219169349961
0.0,0.5612363315408379
0.0,0.5614488158088295
0.0,0.5616122652457463
0.0,0.5618410944574296
0.0,0.562315097824488
0.0,0.5624458573740213
0.0,0.5624948922050964
0.0,0.5626419966983214
0.0,0.562658341642013
0.0,0.5627564113041631
0.0,0.5629852405158464
0.0,0.563001585459538
0.0,0.5631650348964548
0.0,0.5632467596149131
0.0,0.5633448292770631
0.0,0.5634102090518298
0.0,0.5634919337702882
0.0,0.5636553832072049
0.0,0.5638842124188882
0.0,0.5639822820810382
0.0,0.5640476618558049
0.0,0.5641620764616466
0.0,0.564341870842255
0.0,0.5644726303917883
0.0,0.5645707000539383
0.0,0.564734149490855
0.0,0.56478318432193
0.0,0.5648812539840801
0.0,0.5649956685899217
0.0,0.5650120135336134
0.0,0.5651591180268384
0.0,0.5652898775763717
0.0,0.5653225674637551
0.0,0.5654206371259051
0.0,0.5659600202677302
0.0,0.5661561595920303
0.0,0.5662705741978719
0.0,0.5663522989163302
0.0,0.5664667135221719
0.0,0.5667282326212386
0.0,0.5667936123960053
0.0,0.5668916820581553
0.0,0.5669570618329219
0.0,0.567104166326147
0.0,0.5672349258756804
0.0,0.5674310651999804
0.0,0.5676598944116638
0.0,0.5677579640738137
0.0,0.5679214135107304
0.0,0.5679867932854972
0.0,0.5680848629476472
0.0,0.5682156224971805
0.0,0.5686569359768555
0.0,0.5687223157516222
0.0,0.568836730357464
0.0,0.5688530753011556
0.0,0.5691145944002223
0.0,0.5691472842876056
0.0,0.5692616988934474
0.0,0.5693434236119057
0.0,0.5693597685555973
0.0,0.569474183161439
0.0,0.5699318415848057
0.0,0.5699481865284974
0.0,0.5701443258527974
0.0,0.5702423955149475
0.0,0.5703731550644808
0.0,0.5704712247266308
0.0,0.5705856393324725
0.0,0.5707163988820059
0.0,0.5707981236004642
0.0,0.5708144685441559
0.0,0.5708635033752308
0.0,0.5710269528121475
0.0,0.5711740573053726
0.0,0.5712884719112142
0.0,0.5713865415733643
0.0,0.5715173011228977
0.0,0.572138408983181
0.0,0.5722037887579478
0.0,0.5724489629133228
0.0,0.5725470325754728
0.0,0.5726614471813145
0.0,0.5726777921250061
0.0,0.5727268269560811
0.0,0.5728248966182311
0.0,0.5728575865056145
0.0,0.5729066213366895
0.0,0.5729883460551478
0.0,0.5731844853794479
0.0,0.5733642797600562
0.0,0.5734296595348229
0.0,0.5735604190843563
0.0,0.5737565584086562
0.0,0.5738382831271146
0.0,0.5742305617757146
0.0,0.5743613213252481
0.0,0.5743940112126313
0.0,0.5744430460437063
0.0,0.5745084258184731
0.0,0.5745411157058564
0.0,0.5747372550301564
0.0,0.5748516696359981
0.0,0.5749007044670731
0.0,0.5750151190729148
0.0,0.5750804988476814
0.0,0.5752766381719815
0.0,0.5752929831156731
0.0,0.5753910527778232
0.0,0.5754400876088982
0.0,0.5755381572710482
0.0,0.5755708471584315
0.0,0.5757016067079649
0.0,0.5757833314264232
0.0,0.5757996763701149
0.0,0.5759631258070316
0.0,0.5759794707507233
0.0,0.5761429201876399
0.0,0.5762736797371733
0.0,0.5763227145682484
0.0,0.5764207842303983
0.0,0.5764534741177817
0.0,0.5768457527663817
0.0,0.5769111325411483
0.0,0.5769928572596067
0.0,0.5770255471469901
0.0,0.577074581978065
0.0,0.5772216864712901
0.0,0.5772707213023651
0.0,0.5773524460208235
0.0,0.5774014808518985
0.0,0.5774668606266652
0.0,0.5775649302888152
0.0,0.5776466550072735
0.0,0.5776793448946569
0.0,0.5777120347820401
0.0,0.5777610696131151
0.0,0.5778918291626486
0.0,0.5779898988247986
0.0,0.5780225887121819
0.0,0.5781370033180235
0.0,0.5781533482617153
0.0,0.5783331426423236
0.0,0.578365832529707
0.0,0.5783821774733986
0.0,0.5785783167976987
0.0,0.5785946617413903
0.0,0.578709076347232
0.0,0.5787417662346154
0.0,0.5789215606152237
0.0,0.5789705954462987
0.0,0.5790686651084487
0.0,0.5791667347705988
0.0,0.5792648044327487
0.0,0.5793465291512071
0.0,0.5793628740948987
0.0,0.5794445988133571
0.0,0.5795590134191988
0.0,0.5796243931939654
0.0,0.5796734280250404
0.0,0.5797551527434988
0.0,0.5923897942171589
0.0,0.5925042088230006
0.0,0.5925695885977673
0.0,0.5926186234288423
0.0,0.5927166930909923
0.0,0.5927493829783756
0.0,0.5928147627531423
0.0,0.592831107696834
0.0,0.5928964874716006
0.0,0.5929128324152924
0.0,0.5929618672463673
0.0,0.5930435919648257
0.0,0.5931416616269757
0.0,0.5940242885863258
0.0,0.5940896683610924
0.0,0.5941223582484758
0.0,0.5942204279106258
0.0,0.5942694627417009
0.0,0.5943675324038509
0.0,0.5944165672349259
0.0,0.5945146368970758
0.0,0.5946127065592259
0.0,0.5946780863339926
0.0,0.5947107762213759
0.0,0.5948415357709093
0.0,0.5948742256582926
0.0,0.5954136088001177
0.0,0.5954789885748843
0.0,0.5959529919419427
0.0,0.5960020267730177
0.0,0.5960347166604011
0.0,0.5962472009283928
0.0,0.5962962357594678
0.0,0.5963779604779261
0.0,0.5964106503653095
0.0,0.5964923750837678
0.0,0.5965414099148428
0.0,0.5965577548585345
0.0,0.5966394795769928
0.0,0.5972605874372763
0.0,0.5973423121557346
0.0,0.5973913469868096
0.0,0.5974894166489596
0.0,0.5975874863111097
0.0,0.5976528660858763
0.0,0.597669211029568
0.0,0.5977019009169513
0.0,0.5977836256354097
0.0,0.5981922492277014
0.0,0.5982412840587764
0.0,0.5982739739461598
0.0,0.5983393537209264
0.0,0.5984210784393847
0.0,0.5985191481015348
0.0,0.5985681829326098
0.0,0.5986499076510682
0.0,0.5987152874258348
0.0,0.5987970121442932
0.0,0.5989277716938265
0.0,0.5990258413559765
0.0,0.5990912211307432
0.0,0.5991075660744348
0.0,0.5992219806802765
0.0,0.5992546705676599
0.0,0.5994017750608849
0.0,0.599499844723035
0.0,0.5995325346104182
0.0,0.5996306042725683
0.0,0.5996469492162599
0.0,0.5997123289910267
0.0,0.6000065379774767
0.0,0.600088262695935
0.0,0.6001046076396267
0.0,0.6001699874143933
0.0,0.6002026773017767
0.0,0.600284402020235
0.0,0.6003170919076184
0.0,0.600382471682385
0.0,0.6004315065134601
0.0,0.6004641964008434
0.0,0.6005622660629935
0.0,0.6005786110066851
0.0,0.6006439907814518
0.0,0.6007747503309852
0.0,0.6008074402183684
0.0,0.6008564750494435
0.0,0.6009218548242101
0.0,0.6009545447115935
0.0,0.6010035795426685
0.0,0.6011179941485102
0.0,0.6011997188669685
0.0,0.6012160638106602
0.0,0.6012814435854269
0.0,0.6014612379660352
0.0,0.6014775829097269
0.0,0.6015429626844936
0.0,0.6015756525718768
0.0,0.6016737222340269
0.0,0.6017227570651019
0.0,0.6018535166146353
0.0,0.6018698615583269
0.0,0.6019352413330936
0.0,0.6020333109952436
0.0,0.6020986907700103
0.0,0.6021640705447769
0.0,0.6021804154884687
0.0,0.6022457952632353
0.0,0.6023275199816936
0.0,0.602458279531227
0.0,0.6024746244749187
0.0,0.6025563491933771
0.0,0.6026217289681437
0.0,0.6026380739118353
0.0,0.602752488517677
0.0,0.6027688334613688
0.0,0.602801523348752
0.0,0.6028669031235188
0.0,0.6029159379545938
0.0,0.6029486278419771
0.0,0.6030466975041271
0.0,0.6030793873915105
0.0,0.6031284222225854
0.0,0.6032264918847354
0.0,0.6034716660401105
0.0,0.6035370458148772
0.0,0.6036024255896438
0.0,0.6036678053644106
0.0,0.6037004952517938
0.0,0.6037331851391772
0.0,0.6037495300828689
0.0,0.6038149098576355
0.0,0.6038475997450189
0.0,0.6038966345760939
0.0,0.6039129795197855
0.0,0.6039947042382439
0.0,0.6040273941256272
0.0,0.6040764289567022
0.0,0.6041091188440856
0.0,0.6041254637877772
0.0,0.6041908435625439
0.0,0.6042398783936189
0.0,0.6042562233373105
0.0,0.6042889132246939
0.0,0.6044196727742273
0.0,0.6044523626616106
0.0,0.6044687076053022
0.0,0.604534087380069
0.0,0.6046485019859107
0.0,0.6046975368169857
0.0,0.6047138817606773
0.0,0.6047629165917523
0.0,0.6048609862539024
0.0,0.604926366028669
0.0,0.6049590559160524
0.0,0.6050080907471274
0.0,0.6050244356908191
0.0,0.6050734705218941
0.0,0.6050898154655857
0.0,0.6051388502966607
0.0,0.6052042300714274
0.0,0.6052369199588108
0.0,0.6053022997335774
0.0,0.6053349896209608
0.0,0.6054003693957274
0.0,0.6054167143394191
0.0,0.6054657491704941
0.0,0.6054984390578775
0.0,0.6055311289452607
0.0,0.6056291986074108
0.0,0.6056782334384858
0.0,0.6057109233258692
0.0,0.6057763031006358
0.0,0.6058253379317108
0.0,0.6058580278190941
0.0,0.6058743727627859
0.0,0.6059070626501691
0.0,0.6060051323123192
0.0,0.6061849266929276
0.0,0.6063320311861525
0.0,0.6063974109609193
0.0,0.6064137559046109
0.0,0.6064627907356859
0.0,0.6064791356793776
0.0,0.606560860397836
0.0,0.6065935502852192
0.0,0.606609895228911
0.0,0.6066425851162943
0.0,0.6067569997221359
0.0,0.6067896896095193
0.0,0.6068223794969027
0.0,0.6069204491590526
0.0,0.606953139046436
0.0,0.6069694839901276
0.0,0.6070185188212026
0.0,0.6070348637648944
0.0,0.6070675536522777
0.0,0.6070838985959693
0.0,0.6071492783707361
0.0,0.6071819682581193
0.0,0.607247348032886
0.0,0.6072800379202694
0.0,0.6073127278076527
0.0,0.6073617626387278
0.0,0.6074271424134944
0.0,0.6074598323008777
0.0,0.6074925221882611
0.0,0.6075742469067195
0.0,0.6076723165688694
0.0,0.6077213513999444
0.0,0.614455468200912
0.0,0.6145535378630621
0.0,0.6148477468495122
0.0,0.6148967816805871
0.0,0.6149294715679704
0.0,0.6150275412301205
0.0,0.6150602311175039
0.0,0.6151092659485788
0.0,0.6151419558359621
0.0,0.6151583007796538
0.0,0.6152563704418038
0.0,0.6155669243719455
0.0,0.6155996142593289
0.0,0.6156323041467122
0.0,0.6156649940340956
0.0,0.6168581749235874
0.0,0.6169072097546624
0.0,0.616972589529429
0.0,0.6170216243605041
0.0,0.6170706591915791
0.0,0.6171360389663457
0.0,0.6171850737974207
0.0,0.6172341086284958
0.0,0.6172667985158791
0.0,0.6172994884032624
0.0,0.6173485232343374
0.0,0.6175446625586375
0.0,0.6178715614324709
0.0,0.6179369412072375
0.0,0.6180186659256959
0.0,0.6180350108693875
0.0,0.6181494254752292
0.0,0.6181821153626126
0.0,0.618214805249996
0.0,0.6182801850247626
0.0,0.6185743940112126
0.0,0.618607083898596
0.0,0.618656118729671
0.0,0.6193099164773377
0.0,0.6193589513084128
0.0,0.619391641195796
0.0,0.6194406760268711
0.0,0.6195060558016378
0.0,0.6195224007453294
0.0,0.6195550906327127
0.0,0.6195714355764045
0.0,0.6196695052385545
0.0,0.6197185400696295
0.0,0.6197348850133211
0.0,0.6197839198443962
0.0,0.6198166097317794
0.0,0.6198656445628545
0.0,0.6198819895065462
0.0,0.6199310243376212
0.0,0.6199964041123879
0.0,0.6200617838871545
0.0,0.6200781288308462
0.0,0.6201271636619212
0.0,0.6201925434366878
0.0,0.6202088883803796
0.0,0.6202415782677628
0.0,0.6209117209591213
0.0,0.6209444108465046
0.0,0.6209934456775796
0.0,0.6210097906212713
0.0,0.6210424805086546
0.0,0.6210588254523464
0.0,0.621124205227113
0.0,0.6211568951144963
0.0,0.621320344551413
0.0,0.6213857243261797
0.0,0.6214020692698714
0.0,0.6214347591572547
0.0,0.6214511041009464
0.0,0.6214837939883298
0.0,0.6215328288194047
0.0,0.6215982085941714
0.0,0.6216308984815547
0.0,0.6216472434252464
0.0,0.6217126232000131
0.0,0.6218106928621631
0.0,0.6218270378058548
0.0,0.6219904872427714
0.0,0.6220722119612297
0.0,0.6223173861166048
0.0,0.6224154557787548
0.0,0.6224318007224465
0.0,0.6224644906098299
0.0,0.6225135254409049
0.0,0.6225298703845965
0.0,0.6226606299341299
0.0,0.6226933198215132
0.0,0.6227260097088966
0.0,0.6227423546525882
0.0,0.6227750445399716
0.0,0.6228567692584299
0.0,0.6228894591458133
0.0,0.6230365636390383
0.0,0.6230529085827299
0.0,0.6231836681322633
0.0,0.623200013075955
0.0,0.6232653928507216
0.0,0.6233144276817967
0.0,0.6233471175691799
0.0,0.6234615321750216
0.0,0.623494222062405
0.0,0.623886500711005
0.0,0.62393553554208
0.0,0.6240336052042301
0.0,0.6240826400353051
0.0,0.6241153299226884
0.0,0.6241643647537635
0.0,0.6241970546411467
0.0,0.6242133995848385
0.0,0.6242460894722218
0.0,0.6242787793596051
0.0,0.6243278141906801
0.0,0.6243605040780634
0.0,0.6244422287965218
0.0,0.6246056782334385
0.0,0.6246220231771301
0.0,0.6246874029518968
0.0,0.6251450613752636
0.0,0.6252431310374136
0.0,0.6253085108121803
0.0,0.6253248557558719
0.0,0.6253738905869469
0.0,0.6254065804743303
0.0,0.6254719602490969
0.0,0.6255046501364803
0.0,0.6256027197986302
0.0,0.625619064742322
0.0,0.625668099573397
0.0,0.6261421029404554
0.0,0.6261747928278387
0.0,0.6262074827152221
0.0,0.6263218973210637
0.0,0.6263545872084471
0.0,0.626452656870597
0.0,0.6264853467579804
0.0,0.6265180366453638
0.0,0.6265507265327471
0.0,0.6265834164201304
0.0,0.6266487961948971
0.0,0.6266978310259721
0.0,0.6267632108007388
0.0,0.6267959006881221
0.0,0.6268449355191972
0.0,0.6268776254065804
0.0,0.6269103152939638
0.0,0.6269756950687305
0.0,0.6270083849561138
0.0,0.6270574197871889
0.0,0.6270737647308805
0.0,0.6272372141677972
